239	primary	铁心桥	
240	tertiary	迈化路	
241	primary	水关桥	
242	tertiary	长白街	
243	tertiary	固城湖北路	
244	tertiary	大江路	
245	tertiary	江边路	
246	tertiary	庄排路	
247	secondary	太平桥	
248	primary	汤铜路	
249	tertiary	弘利路	
250	secondary	铜岭西路	
251	secondary	延安北路	
252	tertiary	丽景路	
253	tertiary	建康路	
254	tertiary	建邺路	
255	trunk	凤台南路隧道	
256	secondary	江星桥线	
257	tertiary	西康路	
258	secondary	陡解路	
259	tertiary	土山路	
260	tertiary	宁海路	
261	secondary	黄山中路	
262	tertiary	朝天街	
263	trunk	江东快速路	
264	primary	雄州东路	
265	tertiary	友谊河路	
266	tertiary	麦德龙路	
267	tertiary	石狮路	
268	tertiary	永济大道	
269	tertiary	升州路	
270	tertiary	团结路	
271	tertiary	王府大街	
272	tertiary	永锦路	
273	secondary	中驰路	
274	tertiary	吉印大道	
275	secondary	湖西街	
276	tertiary	桥百线	
277	tertiary	小李路	
278	primary	赤铸山东路	
279	primary	赤铸山中路	
280	tertiary	民权路	
281	primary	工农路	
282	trunk	九华中路	
283	secondary	疏港大道	
284	motorway	宁合高速	
285	tertiary	九王路	
286	tertiary	江桥线	
287	motorway	绕越高速公路	
288	trunk	内环东线	
289	secondary	合浦路	
290	tertiary	浦园路	
291	motorway	宁淮高速	
292	primary	龙蟠路隧道	
293	tertiary	新培线	
294	motorway	马鞍山长江大桥	
295	motorway	三桥高速	
296	secondary	长桥路	
297	tertiary	尧化门街	
298	primary	铁心桥大道	
299	tertiary	宁陡线	
300	secondary	新华西路	
301	tertiary	丽水大街	
302	motorway	卫岗隧道	
303	secondary	百合路	
304	tertiary	勤联路	
305	secondary	南湖街	
306	secondary	陵园路	
307	tertiary	凤凰西街	
308	tertiary	燕山路	
309	secondary	星绰线	
310	secondary	项羽南路	
311	primary	S124乌江收费站	
312	tertiary	大石桥	
313	motorway	宁洛高速	
314	secondary	新华路	
315	tertiary	新石路	
316	tertiary	傅厚岗	
317	tertiary	十里路	
318	tertiary	奥体大街	
319	tertiary	锦江路	
320	tertiary	南塘路	
321	tertiary	曙光路	
322	secondary	双峰路	
323	tertiary	山后陈路	
324	primary	龙华路	
325	tertiary	龙园南路	
326	primary	花卉大道	
327	tertiary	江宁路	
328	secondary	高金路	
329	tertiary	延寿路	
330	tertiary	延陵路	
331	tertiary	创业路	
332	tertiary	故居路	
333	secondary	新华东路	
334	secondary	石碛路	
335	secondary	丹桂路	
336	secondary	梨园路	
337	secondary	凌霄路	
338	secondary	兰花路	
339	tertiary	浦江路	
340	tertiary	六朝路	
341	tertiary	园西路	
342	tertiary	黑龙江路	
343	tertiary	龙北路	
344	tertiary	望京街	
345	motorway	宁通高速	
346	tertiary	浦东路	
347	primary	汉中门桥	
348	tertiary	雨花路	
349	secondary	绿水湾路	
350	tertiary	翔凤路	
351	tertiary	平江府路	
352	tertiary	学府路	
353	tertiary	奔马路	
354	tertiary	物华路	
355	tertiary	双闸中心路	
356	tertiary	恒竞路	
357	secondary	景明大道	
358	tertiary	三牌楼大街	
359	tertiary	经天路	
360	tertiary	盘城新街	
361	secondary	开城路	
362	tertiary	马台街	
363	tertiary	大中桥	
364	secondary	雍正路	
365	motorway	南京长江三桥	
366	tertiary	茶亭东街	
367	secondary	四平路广场	
368	primary	牛首大道	
369	tertiary	竹山路	
370	tertiary	小下线	
371	tertiary	共青团路	
372	secondary	锦文路	
373	tertiary	宝象路	
374	tertiary	瑞风路	
375	tertiary	石鼓路	
376	tertiary	盛安大道	
377	tertiary	西城路	
378	tertiary	江南路	
379	tertiary	中山西路	
380	secondary	铜龙省道	
381	secondary	湖阳大桥	
382	secondary	项羽北路	
383	tertiary	高新路	
384	tertiary	科宁路	
385	tertiary	鼎新路	
386	tertiary	龙山北路	
387	tertiary	文枢东路	
388	primary	江东中路	
389	secondary	虎桥路	
390	primary	丹阳大道	
391	tertiary	管家桥	
392	tertiary	环陵路	
393	tertiary	金沙江西街	
394	tertiary	大光路	
395	motorway	宁蚌高速	
396	tertiary	马群新街	
397	tertiary	文成路	
398	secondary	宁杭南路	
399	tertiary	燕林双庙路	
400	tertiary	龙西路	
401	tertiary	新马路	
402	tertiary	珠泉路	
403	tertiary	凤凰大街	
404	primary	浦珠中路	
405	secondary	清河路	
406	tertiary	永庆巷	
407	tertiary	拉萨路	
408	tertiary	杉湖西路	
409	tertiary	新锦湖路	
410	tertiary	工地路	
411	tertiary	学府西路	
412	tertiary	淮河路	
413	secondary	雨花东路	
414	tertiary	光华东街	
415	tertiary	大西门街	
416	tertiary	太平门路	
417	tertiary	玉盘西街	
418	tertiary	文德路	
419	secondary	镇兴路	
420	tertiary	广济路	
421	secondary	石石线	
422	secondary	万金路	
423	tertiary	金沙江东街	
424	tertiary	蒋王庙街	
425	tertiary	纬地路	
426	tertiary	湛江路	
427	tertiary	石坝路	
428	tertiary	陶禄路	
429	primary	来凤路	
430	tertiary	上河街	
431	tertiary	雨花路高架	
432	secondary	迈皋桥广场	
433	tertiary	水佐岗	
434	tertiary	通淮街	
435	tertiary	鼓楼公园	
436	trunk	经五立交	
437	tertiary	中圣街	
438	secondary	雨花广场	
439	secondary	板仓街	
440	tertiary	崇明东路	
441	tertiary	凤凰南路	
442	tertiary	杉湖东路	
443	tertiary	新尧路	
444	tertiary	龙园西路	
445	tertiary	西春路	
446	tertiary	湖山路	
447	tertiary	文靖路	
448	tertiary	静淮街	
449	tertiary	莱茵达路	
450	tertiary	春江路	
451	tertiary	桥刘路	
452	tertiary	庙巷	
453	secondary	高绰线	
454	tertiary	郑淮路	
455	tertiary	梅香路	
456	tertiary	湘江路	
457	tertiary	水佑岗	
458	tertiary	九华路	
459	tertiary	农花路	
460	secondary	樱花路	
461	tertiary	平江桥	
462	secondary	康厚街	
463	tertiary	怡康街	
464	tertiary	仙新路	
465	tertiary	雨花大道	
466	trunk	新模范马路隧道	
467	tertiary	晓山路	
468	tertiary	清溪路	
469	secondary	后宰门街	
470	primary	赭山中路	
471	secondary	前庄路	
472	secondary	墨香路	
473	tertiary	户部街	
474	primary	江东北路	
475	tertiary	南瑞路	
476	tertiary	锦绣街	
477	trunk	通济门隧道	
478	tertiary	秦虹路	
479	tertiary	大石桥街	
480	tertiary	紫气路	
481	tertiary	新庄广场	
482	tertiary	尧新大道	
483	tertiary	常府街	
484	secondary	太新路	
485	tertiary	学原路	
486	tertiary	江苏路	
487	trunk	通济门桥	
488	primary	黄山路	
489	tertiary	闽江路	
490	tertiary	郑和南路	
491	secondary	廊后巷	
492	tertiary	童卫路	
493	secondary	乌江大桥	
494	motorway	蚌宁高速;宁蚌高速	
495	secondary	天印大道	
496	primary	双湖路	
497	tertiary	东新南路	
498	trunk	通宁路	
499	secondary	后标营路	
500	tertiary	雄州西路	
501	tertiary	龙园东路	
502	tertiary	淮海路	
503	motorway	沪陕高速公路	
504	tertiary	植物园路	
505	tertiary	彤天路	
506	trunk	北圩隧道	
507	trunk	江东门隧道	
508	tertiary	东宝路	
509	tertiary	虎踞关路	
510	tertiary	鹂岛路	
511	tertiary	杨村二路	
512	trunk	清凉门隧道	
513	tertiary	牌楼巷	
514	trunk	水西门隧道	
515	tertiary	营苑北路	
516	primary	清凉门桥	
517	tertiary	园林西路	
518	tertiary	文昌街	
519	secondary	宝塔路	
520	tertiary	学林路	
521	tertiary	红花巷	
522	motorway	雍六高速;二桥高速	
523	secondary	行知路	
524	secondary	陵东路	
525	tertiary	盘新路	
526	tertiary	珍珠路	
527	tertiary	西泉路	
528	trunk	秦淮大道	
529	primary	慢城绿道	
530	trunk	西安门隧道	
531	tertiary	浦六线	
532	trunk	龙江隧道	
533	secondary	华电路	
534	secondary	清江路	
535	tertiary	友谊路	
536	secondary	范墓至陵东路	
537	tertiary	灵山北路	
538	tertiary	中大街	
539	primary	大庆路	
540	secondary	晓庄广场	
541	tertiary	文澜路	
542	secondary	珍珠桥	
543	tertiary	学典路	
544	tertiary	天津路	
545	tertiary	九乡河西路	
546	tertiary	龙南路	
547	tertiary	民生路	
548	motorway	南京长江二桥南汊大桥	
549	tertiary	花园路	
550	tertiary	元化路	
551	tertiary	仙境路	
552	tertiary	解放南路	
553	tertiary	九乡河东路	
554	tertiary	高楼门	
555	tertiary	友谊桥	
556	tertiary	学海路	
557	tertiary	学子路	
558	tertiary	紫金东路	
559	tertiary	学林路隧道	
560	tertiary	金阳东街	
561	tertiary	银龙路	
562	tertiary	华电西路	
563	tertiary	大东门街	
564	tertiary	北沿路	
565	tertiary	网板路	
566	tertiary	老菜市	
567	primary	虎踞北路	
568	secondary	古平岗	
569	tertiary	莫愁湖东路	
570	primary	鼓楼广场	
571	secondary	回龙桥	
572	tertiary	纪念馆东路	
573	tertiary	文枢西路	
574	tertiary	星火路	
575	motorway	南京长江四桥	
576	tertiary	盛家桥	
577	secondary	固城湖大桥	
578	primary	定淮门大桥	
579	tertiary	园林东路	
580	secondary	云南路	
581	secondary	范墓至环陵路	
582	tertiary	小东门街	
583	tertiary	四牌楼	
584	secondary	人民路	
585	trunk	雄州南路	
586	secondary	北圩路	
587	tertiary	寅春路	
588	tertiary	宁双路	
589	primary	真州路	
590	tertiary	察哈尔路	
591	tertiary	城河南路	
592	secondary	体育公园路	
